1	3195.76000000000022
1	762.543999999999983
1	84.1598999999999933
1	1383.34999999999991
1	516.684999999999945
1	1952.52999999999997
1	785.206999999999994
1	421.682999999999993
1	485.139999999999986
1	2735.55000000000018
1	14148
1	841.725000000000023
1	4692.61999999999989
1	501.87299999999999
1	18351.7999999999993
1	8110.64000000000033
1	4072.42000000000007
1	5939.71000000000004
1	25209.0999999999985
1	1533.82999999999993
1	229.323000000000008
1	5435.85000000000036
1	523.419999999999959
1	1437.8900000000001
1	1914.08999999999992
1	347.050999999999988
1	711.34699999999998
1	7241.44999999999982
1	938.096000000000004
1	455.423000000000002
1	1464.27999999999997
1	6859.0600000000004
1	19817.0999999999985
1	1054.21000000000004
1	7836
1	1418.07999999999993
1	1634.43000000000006
1	371.720000000000027
1	1240.59999999999991
1	23934.9000000000015
1	839.652000000000044
1	913.586000000000013
1	1144.8900000000001
1	335.355000000000018
1	8183.4399999999996
1	586.864000000000033
1	32926.5
1	3882.98999999999978
1	402.553999999999974
1	10448.7000000000007
2	14148
3	842.731999999999971
4	918.765999999999963
5	2389.19000000000005
6	19.8590000000000018
7	53388.1999999999971
8	1598.75
9	305.430999999999983
10	2703.25
11	41291.6999999999971
12	762.543999999999983
12	841.725000000000023
12	5435.85000000000036
12	6859.0600000000004
12	913.586000000000013
13	841.725000000000023
14	17763.2999999999993
15	2006.52999999999997
16	3211.40000000000009
17	2761.71000000000004
18	478.535000000000025
19	17831
20	9914.14999999999964
21	16920.7000000000007
22	58401.3000000000029
23	2242.86999999999989
23	17763.2999999999993
23	764.539999999999964
23	524.265999999999963
23	14201.1000000000004
24	4692.61999999999989
25	18500.9000000000015
26	441.718999999999994
27	27.3615999999999993
28	612.909999999999968
29	390.189999999999998
30	1452.63000000000011
31	2550.76999999999998
32	1313.31999999999994
33	27555.4000000000015
34	320.634999999999991
34	2006.52999999999997
34	1786.26999999999998
34	8870.1200000000008
34	398.26600000000002
35	501.87299999999999
36	1879.95000000000005
37	1615.34999999999991
38	2655.73999999999978
39	1618.82999999999993
40	582.779999999999973
41	26839.7000000000007
42	303.22399999999999
43	2401.42999999999984
44	440.961000000000013
45	89380.6999999999971
45	3211.40000000000009
45	1286.29999999999995
45	1470.09999999999991
45	1055.1099999999999
46	18351.7999999999993
47	11.4062999999999999
48	4896.46000000000004
49	80418.1000000000058
50	109274
51	826.104000000000042
52	2312.51000000000022
53	434.142999999999972
54	4906.52999999999975
55	1306.44000000000005
56	1260.27999999999997
56	2761.71000000000004
56	8316.48999999999978
56	11224.8999999999996
56	4387.25
57	8110.64000000000033
58	1021.15999999999997
59	8515.84000000000015
60	12754.8999999999996
61	343.689000000000021
62	2329.73000000000002
63	1832.32999999999993
64	10440.5
65	383.51400000000001
66	392.322000000000003
67	668.642000000000053
67	478.535000000000025
67	38364.5999999999985
67	59564.4000000000015
67	1519.1400000000001
68	4072.42000000000007
69	42390.8000000000029
70	4795.01000000000022
71	13315.2999999999993
72	23391
73	749.981999999999971
74	27326.9000000000015
75	20189.0999999999985
76	2286.42000000000007
77	416.067999999999984
78	2064.32999999999993
78	17831
78	21853.7999999999993
78	1536.11999999999989
78	6043.1899999999996
79	5939.71000000000004
80	527.572999999999979
81	52420.5999999999985
82	271.048999999999978
83	759.736999999999966
84	3712.57000000000016
85	837.315000000000055
86	617.034999999999968
87	1336.3599999999999
88	985.206999999999994
89	1637.88000000000011
89	9914.14999999999964
89	2276.84000000000015
89	65.942300000000003
89	1496.72000000000003
90	25209.0999999999985
91	558.738000000000056
92	599.950000000000045
93	520.890999999999963
94	31158.2999999999993
95	635.491999999999962
96	503.204000000000008
97	97.647199999999998
98	356.199000000000012
99	18054.4000000000015
100	5390.84000000000015
100	16920.7000000000007
100	1545.96000000000004
100	776.331000000000017
100	4619.44999999999982
101	1533.82999999999993
102	37876.1999999999971
103	1392.65000000000009
104	29319
105	204.605999999999995
106	589.279999999999973
107	589.812999999999988
108	3966.86999999999989
109	522.615000000000009
110	484.785000000000025
111	344.697999999999979
111	58401.3000000000029
111	419.196000000000026
111	938.264999999999986
111	466.180000000000007
112	541.662000000000035
112	2242.86999999999989
112	2980.90000000000009
112	1268.34999999999991
112	1641.45000000000005
112	1225.26999999999998
112	1297.34999999999991
112	48515.3000000000029
112	25899.4000000000015
112	1556.50999999999999
112	842.731999999999971
112	17763.2999999999993
112	18500.9000000000015
112	1879.95000000000005
112	11.4062999999999999
112	1021.15999999999997
112	42390.8000000000029
112	527.572999999999979
112	558.738000000000056
112	37876.1999999999971
112	868.817000000000007
112	764.539999999999964
112	663.033999999999992
112	308.661999999999978
112	3181.67000000000007
112	2098.13000000000011
112	-12.4666999999999994
112	1382.25999999999999
112	377.259000000000015
112	817.025999999999954
112	4047.4699999999998
112	524.265999999999963
112	1948.81999999999994
112	1578.36999999999989
112	978.772000000000048
112	8181.44999999999982
112	324.334000000000003
112	1651.46000000000004
112	205.51400000000001
112	7145.05000000000018
112	373.456000000000017
112	14201.1000000000004
112	56166.1999999999971
112	20016.5999999999985
112	4664.51000000000022
112	756.744000000000028
112	1397.96000000000004
112	6035.9399999999996
112	299.225999999999999
112	2156.96000000000004
113	229.323000000000008
114	868.817000000000007
115	1532.23000000000002
116	2363.01999999999998
117	2363.42000000000007
118	3670.46000000000004
119	823.793000000000006
120	209.820999999999998
121	799.697999999999979
122	4429.31999999999971
123	84.1598999999999933
123	4692.61999999999989
123	523.419999999999959
123	19817.0999999999985
123	1144.8900000000001
124	5435.85000000000036
125	764.539999999999964
126	1786.26999999999998
127	1286.29999999999995
128	8316.48999999999978
129	38364.5999999999985
130	21853.7999999999993
131	2276.84000000000015
132	1545.96000000000004
133	419.196000000000026
134	2980.90000000000009
134	18500.9000000000015
134	663.033999999999992
134	1948.81999999999994
134	56166.1999999999971
135	523.419999999999959
136	663.033999999999992
137	3219.51000000000022
138	11220.5
139	748.645999999999958
140	2548.28999999999996
141	1556.09999999999991
142	685.260999999999967
143	9728.95999999999913
144	5907.4399999999996
145	303.322999999999979
145	441.718999999999994
145	3219.51000000000022
145	799.08299999999997
145	345.074999999999989
146	1437.8900000000001
147	308.661999999999978
148	2950.88999999999987
149	12959.6000000000004
150	1494.02999999999997
151	12682.2999999999993
152	826.765999999999963
153	1096.66000000000008
154	11190.2000000000007
155	35.1150999999999982
156	7305.44999999999982
156	27.3615999999999993
156	11220.5
156	72625.3999999999942
156	38145.6999999999971
157	1914.08999999999992
158	3181.67000000000007
159	476.870999999999981
160	2077.36999999999989
161	634.375999999999976
162	4393.77999999999975
163	6168.38000000000011
164	252.192000000000007
165	4867.8100000000004
166	1766
167	34803.8000000000029
167	612.909999999999968
167	748.645999999999958
167	2051.57999999999993
167	860.432000000000016
168	347.050999999999988
169	2098.13000000000011
170	342.446000000000026
171	4841.78999999999996
172	647.589000000000055
173	22427.5999999999985
174	1492.38000000000011
175	7168.84000000000015
176	1003.49000000000001
177	6596.3100000000004
178	78.4367000000000019
178	390.189999999999998
178	2548.28999999999996
178	620.625999999999976
178	92731.5
179	711.34699999999998
180	-12.4666999999999994
181	1866.72000000000003
182	2234
183	3447.38999999999987
184	516.708999999999946
185	3402.61000000000013
186	23730.5999999999985
187	831.88900000000001
188	21164.0999999999985
189	818.134999999999991
189	1452.63000000000011
189	1556.09999999999991
189	16093.8999999999996
189	2258.2199999999998
190	7241.44999999999982
191	1382.25999999999999
192	90.6895999999999987
193	926.144999999999982
194	26142.5999999999985
195	2641.5300000000002
196	3828.67999999999984
197	2047.48000000000002
198	21029
199	717.019999999999982
200	8995.76000000000022
200	2550.76999999999998
200	685.260999999999967
200	580.977999999999952
200	1478.48000000000002
201	938.096000000000004
202	377.259000000000015
203	1597.06999999999994
204	12084.3999999999996
205	47205.9000000000015
206	8206.95999999999913
207	2009.73000000000002
208	27930.2000000000007
209	124.691000000000003
210	258.461999999999989
211	844.67999999999995
211	1313.31999999999994
211	9728.95999999999913
211	68908.6999999999971
211	23005.5
212	455.423000000000002
213	817.025999999999954
214	1942.1400000000001
215	420.504999999999995
216	98.9942000000000064
217	12904.7999999999993
218	1204.55999999999995
219	18772.5999999999985
220	1616.13000000000011
221	144.216000000000008
222	532.380999999999972
222	27555.4000000000015
222	5907.4399999999996
222	2442.84999999999991
222	9912.8700000000008
223	1781.22000000000003
223	320.634999999999991
223	303.322999999999979
223	864.136999999999944
223	278.723000000000013
223	1044.79999999999995
223	40872.1999999999971
223	380.810999999999979
223	7996.32999999999993
223	451.067000000000007
223	918.765999999999963
223	2006.52999999999997
223	441.718999999999994
223	1615.34999999999991
223	4896.46000000000004
223	8515.84000000000015
223	4795.01000000000022
223	52420.5999999999985
223	599.950000000000045
